date,sub_basin,nearest_station,distance_km,precip_mm_day,ET_mm_day,runoff_mm_day
2014-12-29,Copper,castnet_gothic,0.23,7.265654,0.141251,0.644509
2014-12-30,Copper,castnet_gothic,0.23,2.993073,0.1256,0.639271
2014-12-31,Copper,castnet_gothic,0.23,1.185752,0.161611,0.634058
2015-01-01,Copper,castnet_gothic,0.23,1.468209,0.240335,0.628875
2015-01-02,Copper,castnet_gothic,0.23,1.919558,0.287751,0.623723
2015-01-03,Copper,castnet_gothic,0.23,1.733676,0.36146,0.618605
2015-01-04,Copper,castnet_gothic,0.23,2.173367,0.293745,0.613525
2015-01-05,Copper,castnet_gothic,0.23,1.155242,0.337593,0.608483
2015-01-06,Copper,castnet_gothic,0.23,0.347271,-0.06819,0.603482
2015-01-07,Copper,castnet_gothic,0.23,0.0,-0.094287,0.598524
2015-01-08,Copper,castnet_gothic,0.23,0.0,0.01887,0.593609
2015-01-09,Copper,castnet_gothic,0.23,0.0,0.355437,0.588741
2015-01-10,Copper,castnet_gothic,0.23,0.705959,0.400699,0.583918
2015-01-11,Copper,castnet_gothic,0.23,2.868855,0.370319,0.579144
2015-01-12,Copper,castnet_gothic,0.23,4.998908,0.220489,0.574417
2015-01-13,Copper,castnet_gothic,0.23,4.080662,0.320519,0.569741
2015-01-14,Copper,castnet_gothic,0.23,1.237794,0.421729,0.565113
2015-01-15,Copper,castnet_gothic,0.23,0.0,0.429634,0.560537
2015-01-16,Copper,castnet_gothic,0.23,0.267511,0.412652,0.556011
2015-01-17,Copper,castnet_gothic,0.23,0.278894,0.369898,0.551535
2015-01-18,Copper,castnet_gothic,0.23,0.251501,0.096484,0.547111
2015-01-19,Copper,castnet_gothic,0.23,1.522808,0.017874,0.542739
2015-01-20,Copper,castnet_gothic,0.23,1.314247,0.213388,0.538417
2015-01-21,Copper,castnet_gothic,0.23,0.0,0.303189,0.534147
2015-01-22,Copper,castnet_gothic,0.23,0.0,0.263153,0.529927
2015-01-23,Copper,castnet_gothic,0.23,0.0,0.392208,0.525759
2015-01-24,Copper,castnet_gothic,0.23,0.0,0.309679,0.521641
2015-01-25,Copper,castnet_gothic,0.23,0.0,0.136997,0.517574
2015-01-26,Copper,castnet_gothic,0.23,0.0,-0.079907,0.513556
2015-01-27,Copper,castnet_gothic,0.23,0.669293,-0.16953,0.509588
2015-01-28,Copper,castnet_gothic,0.23,0.916739,-0.109391,0.505669
2015-01-29,Copper,castnet_gothic,0.23,0.714761,0.023198,0.501799
2015-01-30,Copper,castnet_gothic,0.23,3.366132,-0.010928,0.497978
2015-01-31,Copper,castnet_gothic,0.23,5.839566,0.124301,0.494204
2015-02-01,Copper,castnet_gothic,0.23,1.67144,0.609783,0.490477
2015-02-02,Copper,castnet_gothic,0.23,1.107343,0.395752,0.486797
2015-02-03,Copper,castnet_gothic,0.23,1.37827,0.169624,0.483164
2015-02-04,Copper,castnet_gothic,0.23,2.926684,0.364535,0.479576
2015-02-05,Copper,castnet_gothic,0.23,2.280623,-0.029741,0.476033
2015-02-06,Copper,castnet_gothic,0.23,0.0,0.014291,0.472534
2015-02-07,Copper,castnet_gothic,0.23,0.169978,-0.056405,0.46908
2015-02-08,Copper,castnet_gothic,0.23,0.177211,0.320101,0.465668
2015-02-09,Copper,castnet_gothic,0.23,0.0,0.28539,0.4623
2015-02-10,Copper,castnet_gothic,0.23,0.0,0.438382,0.458973
2015-02-11,Copper,castnet_gothic,0.23,0.0,0.38029,0.455688
2015-02-12,Copper,castnet_gothic,0.23,0.0,0.44105,0.452444
2015-02-13,Copper,castnet_gothic,0.23,0.0,0.317938,0.44924
2015-02-14,Copper,castnet_gothic,0.23,0.0,0.103596,0.446076
2015-02-15,Copper,castnet_gothic,0.23,0.308916,0.103297,0.442951
2015-02-16,Copper,castnet_gothic,0.23,1.042864,0.268022,0.439865
2015-02-17,Copper,castnet_gothic,0.23,0.751476,0.372259,0.436816
2015-02-18,Copper,castnet_gothic,0.23,0.0,0.588128,0.433805
2015-02-19,Copper,castnet_gothic,0.23,0.0,0.335375,0.430831
2015-02-20,Copper,castnet_gothic,0.23,1.36721,0.325293,0.427892
2015-02-21,Copper,castnet_gothic,0.23,3.205966,0.451989,0.42499
2015-02-22,Copper,castnet_gothic,0.23,11.672175,0.809461,0.422122
2015-02-23,Copper,castnet_gothic,0.23,13.198032,0.386017,0.41929
2015-02-24,Copper,castnet_gothic,0.23,3.090655,0.197361,0.416491
2015-02-25,Copper,castnet_gothic,0.23,1.445055,0.220325,0.413725
2015-02-26,Copper,castnet_gothic,0.23,3.501935,0.272197,0.410993
2015-02-27,Copper,castnet_gothic,0.23,3.152881,0.392871,0.408293
2015-02-28,Copper,castnet_gothic,0.23,2.190807,0.478396,0.405625
2015-03-01,Copper,castnet_gothic,0.23,15.844759,0.118277,0.402988
2015-03-02,Copper,castnet_gothic,0.23,16.067163,0.005141,0.400383
2015-03-03,Copper,castnet_gothic,0.23,12.414003,0.106466,0.397807
2015-03-04,Copper,castnet_gothic,0.23,4.924848,0.237486,0.395262
2015-03-05,Copper,castnet_gothic,0.23,0.892029,0.353917,0.392746
2015-03-06,Copper,castnet_gothic,0.23,0.366898,0.42928,0.390259
2015-03-07,Copper,castnet_gothic,0.23,0.790972,0.225662,0.387801
2015-03-08,Copper,castnet_gothic,0.23,0.824631,0.180665,0.385371
2015-03-09,Copper,castnet_gothic,0.23,0.0,0.307005,0.382969
2015-03-10,Copper,castnet_gothic,0.23,0.0,0.293526,0.380594
2015-03-11,Copper,castnet_gothic,0.23,0.0,0.325539,0.378245
2015-03-12,Copper,castnet_gothic,0.23,0.0,0.351991,0.375923
2015-03-13,Copper,castnet_gothic,0.23,0.0,0.60743,0.373627
2015-03-14,Copper,castnet_gothic,0.23,0.0,0.626954,0.371357
2015-03-15,Copper,castnet_gothic,0.23,0.0,-0.04289,0.369112
2015-03-16,Copper,castnet_gothic,0.23,0.0,-0.064353,0.366891
2015-03-17,Copper,castnet_gothic,0.23,0.0,-0.104867,0.364695
2015-03-18,Copper,castnet_gothic,0.23,1.014768,-0.087455,0.362523
2015-03-19,Copper,castnet_gothic,0.23,1.057949,0.083511,0.583741
2015-03-20,Copper,castnet_gothic,0.23,0.0,0.034536,0.699029
2015-03-21,Copper,castnet_gothic,0.23,0.0,0.042984,0.667033
2015-03-22,Copper,castnet_gothic,0.23,0.0,-0.006875,0.973318
2015-03-23,Copper,castnet_gothic,0.23,2.336186,0.086472,0.939074
2015-03-24,Copper,castnet_gothic,0.23,3.520409,0.839135,0.769461
2015-03-25,Copper,castnet_gothic,0.23,1.978321,0.647404,0.430399
2015-03-26,Copper,castnet_gothic,0.23,0.883406,0.740843,0.422329
2015-03-27,Copper,castnet_gothic,0.23,0.0,-0.003941,0.397684
2015-03-28,Copper,castnet_gothic,0.23,0.0,-0.156402,1.106739
2015-03-29,Copper,castnet_gothic,0.23,0.0,-0.038662,1.046195
2015-03-30,Copper,castnet_gothic,0.23,0.0,-0.085574,0.713222
2015-03-31,Copper,castnet_gothic,0.23,0.0,-0.127334,0.796442
2015-04-01,Copper,castnet_gothic,0.23,0.749316,-0.088918,1.021294
2015-04-02,Copper,castnet_gothic,0.23,1.004604,0.193237,0.742302
2015-04-03,Copper,castnet_gothic,0.23,0.232908,0.650511,0.387901
2015-04-04,Copper,castnet_gothic,0.23,0.0,0.628473,0.32914
2015-04-05,Copper,castnet_gothic,0.23,0.0,0.012364,0.327155
2015-04-06,Copper,castnet_gothic,0.23,0.0,-0.049989,0.758977
2015-04-07,Copper,castnet_gothic,0.23,0.0,-0.040972,0.865714
2015-04-08,Copper,castnet_gothic,0.23,0.643835,0.222513,0.810945
2015-04-09,Copper,castnet_gothic,0.23,0.671232,0.770424,0.412799
2015-04-10,Copper,castnet_gothic,0.23,0.0,0.095856,0.413759
2015-04-11,Copper,castnet_gothic,0.23,0.0,0.021723,0.55212
2015-04-12,Copper,castnet_gothic,0.23,0.0,0.046316,1.017222
2015-04-13,Copper,castnet_gothic,0.23,0.0,0.018114,0.990853
2015-04-14,Copper,castnet_gothic,0.23,0.330873,0.066149,1.019305
2015-04-15,Copper,castnet_gothic,0.23,0.708665,0.464767,0.767294
2015-04-16,Copper,castnet_gothic,0.23,4.509883,0.840889,0.481232
2015-04-17,Copper,castnet_gothic,0.23,14.54862,0.72158,0.519148
2015-04-18,Copper,castnet_gothic,0.23,14.577816,0.754064,0.58168
2015-04-19,Copper,castnet_gothic,0.23,4.835496,1.084642,0.673229
2015-04-20,Copper,castnet_gothic,0.23,1.313956,0.087585,0.783854
2015-04-21,Copper,castnet_gothic,0.23,0.739238,0.040457,0.978773
2015-04-22,Copper,castnet_gothic,0.23,0.214753,-0.021339,1.741323
2015-04-23,Copper,castnet_gothic,0.23,0.155237,0.046339,2.42032
2015-04-24,Copper,castnet_gothic,0.23,1.460459,0.039215,2.799476
2015-04-25,Copper,castnet_gothic,0.23,4.365571,-0.057625,3.250639
2015-04-26,Copper,castnet_gothic,0.23,5.522639,0.017408,2.874408
2015-04-27,Copper,castnet_gothic,0.23,3.300668,-0.017801,2.974582
2015-04-28,Copper,castnet_gothic,0.23,0.85123,-0.041236,2.881032
2015-04-29,Copper,castnet_gothic,0.23,0.0,-0.088929,2.804057
2015-04-30,Copper,castnet_gothic,0.23,0.0,-0.068678,3.519197
2015-05-01,Copper,castnet_gothic,0.23,0.518958,-0.219198,4.510372
2015-05-02,Copper,castnet_gothic,0.23,0.541042,-0.289593,4.673063
2015-05-03,Copper,castnet_gothic,0.23,2.388677,-0.182451,7.230508
2015-05-04,Copper,castnet_gothic,0.23,3.396542,-0.041071,11.513411
2015-05-05,Copper,castnet_gothic,0.23,8.932334,0.043608,13.524254
2015-05-06,Copper,castnet_gothic,0.23,17.165407,0.308868,19.689915
2015-05-07,Copper,castnet_gothic,0.23,9.748667,0.791811,29.477289
2015-05-08,Copper,castnet_gothic,0.23,4.895573,0.794773,27.907402
2015-05-09,Copper,castnet_gothic,0.23,8.91926,0.873209,27.853731
2015-05-10,Copper,castnet_gothic,0.23,6.678469,2.67407,23.563234
2015-05-11,Copper,castnet_gothic,0.23,2.184073,1.289744,17.443821
2015-05-12,Copper,castnet_gothic,0.23,0.663875,1.450217,12.884483
2015-05-13,Copper,castnet_gothic,0.23,0.692125,1.878678,9.487923
2015-05-14,Copper,castnet_gothic,0.23,0.360823,1.584592,7.726599
2015-05-15,Copper,castnet_gothic,0.23,4.26298,1.615821,7.230242
2015-05-16,Copper,castnet_gothic,0.23,9.734303,1.789731,7.00162
2015-05-17,Copper,castnet_gothic,0.23,7.699615,0.91362,6.238241
2015-05-18,Copper,castnet_gothic,0.23,5.841386,1.073647,5.548608
2015-05-19,Copper,castnet_gothic,0.23,8.291,1.271645,5.290907
2015-05-20,Copper,castnet_gothic,0.23,4.306896,1.482005,4.529706
2015-05-21,Copper,castnet_gothic,0.23,3.633198,1.490774,4.089905
2015-05-22,Copper,castnet_gothic,0.23,7.829313,1.674253,4.126107
2015-05-23,Copper,castnet_gothic,0.23,6.136084,2.028566,3.703426
2015-05-24,Copper,castnet_gothic,0.23,6.727417,1.874822,3.285347
2015-05-25,Copper,castnet_gothic,0.23,5.928125,1.91004,2.911983
2015-05-26,Copper,castnet_gothic,0.23,2.405948,2.021176,2.510061
2015-05-27,Copper,castnet_gothic,0.23,2.158635,1.072424,2.421153
2015-05-28,Copper,castnet_gothic,0.23,3.191334,1.880505,2.494157
2015-05-29,Copper,castnet_gothic,0.23,2.520948,1.920975,2.454134
2015-05-30,Copper,castnet_gothic,0.23,0.0,1.923834,2.264993
2015-05-31,Copper,castnet_gothic,0.23,0.0,1.792188,2.281605
2015-06-01,Copper,castnet_gothic,0.23,0.650167,0.954988,2.344365
2015-06-02,Copper,castnet_gothic,0.23,0.677833,1.468481,2.338962
2015-06-03,Copper,castnet_gothic,0.23,0.0,2.217694,2.242558
2015-06-04,Copper,castnet_gothic,0.23,0.0,2.522431,2.212437
2015-06-05,Copper,castnet_gothic,0.23,2.6085,2.270252,2.3873
2015-06-06,Copper,castnet_gothic,0.23,5.24624,2.270261,2.55238
2015-06-07,Copper,castnet_gothic,0.23,2.634261,2.047156,2.312632
2015-06-08,Copper,castnet_gothic,0.23,0.0,2.264126,2.05667
2015-06-09,Copper,castnet_gothic,0.23,0.0,1.940261,2.010689
2015-06-10,Copper,castnet_gothic,0.23,5.407448,2.786694,2.375261
2015-06-11,Copper,castnet_gothic,0.23,13.319604,2.682014,2.953992
2015-06-12,Copper,castnet_gothic,0.23,8.008948,2.592027,2.519744
2015-06-13,Copper,castnet_gothic,0.23,0.863136,2.512852,1.877599
2015-06-14,Copper,castnet_gothic,0.23,1.135354,2.45072,1.86836
2015-06-15,Copper,castnet_gothic,0.23,0.59899,2.664481,1.769139
2015-06-16,Copper,castnet_gothic,0.23,5.594823,2.648384,2.096911
2015-06-17,Copper,castnet_gothic,0.23,5.448698,2.074535,2.067631
2015-06-18,Copper,castnet_gothic,0.23,0.0,2.605012,1.570647
2015-06-19,Copper,castnet_gothic,0.23,0.0,2.123541,1.52584
2015-06-20,Copper,castnet_gothic,0.23,0.0,2.48499,1.482679
2015-06-21,Copper,castnet_gothic,0.23,0.0,1.979731,1.441236
2015-06-22,Copper,castnet_gothic,0.23,0.0,1.952645,1.401647
2015-06-23,Copper,castnet_gothic,0.23,0.0,2.226998,1.363939
2015-06-24,Copper,castnet_gothic,0.23,1.164229,2.591519,1.441146
2015-06-25,Copper,castnet_gothic,0.23,1.213771,2.519529,1.410967
2015-06-26,Copper,castnet_gothic,0.23,0.0,2.337882,1.261657
2015-06-27,Copper,castnet_gothic,0.23,0.0,2.003546,1.231001
2015-06-28,Copper,castnet_gothic,0.23,0.794594,1.841191,1.285788
2015-06-29,Copper,castnet_gothic,0.23,0.828406,2.572597,1.25622
2015-06-30,Copper,castnet_gothic,0.23,0.0,2.460168,1.147895
2015-07-01,Copper,castnet_gothic,0.23,0.238427,2.090441,1.177378
2015-07-02,Copper,castnet_gothic,0.23,0.511969,0.468237,1.160435
2015-07-03,Copper,castnet_gothic,0.23,3.235604,1.461858,1.361449
2015-07-04,Copper,castnet_gothic,0.23,3.602531,1.74558,1.346162
2015-07-05,Copper,castnet_gothic,0.23,2.607427,2.459525,1.238514
2015-07-06,Copper,castnet_gothic,0.23,3.185188,1.369474,1.255605
2015-07-07,Copper,castnet_gothic,0.23,10.863501,1.977174,1.790177
2015-07-08,Copper,castnet_gothic,0.23,17.149199,2.230678,2.258172
2015-07-09,Copper,castnet_gothic,0.23,10.92074,2.450846,1.769999
2015-07-10,Copper,castnet_gothic,0.23,3.842417,2.693434,1.220594
2015-07-11,Copper,castnet_gothic,0.23,0.823479,1.218604,0.975658
2015-07-12,Copper,castnet_gothic,0.23,1.497917,0.465163,1.017762
2015-07-13,Copper,castnet_gothic,0.23,1.640386,0.479009,1.034789
2015-07-14,Copper,castnet_gothic,0.23,4.805573,0.825301,1.247448
2015-07-15,Copper,castnet_gothic,0.23,4.481865,2.372487,1.205214
2015-07-16,Copper,castnet_gothic,0.23,0.552781,1.676154,0.880605
2015-07-17,Copper,castnet_gothic,0.23,0.506229,1.416492,0.863681
2015-07-18,Copper,castnet_gothic,0.23,2.437146,1.5286,0.989787
2015-07-19,Copper,castnet_gothic,0.23,1.990625,1.309831,0.94311
2015-07-20,Copper,castnet_gothic,0.23,6.165813,1.971986,1.201721
2015-07-21,Copper,castnet_gothic,0.23,9.346106,2.024505,1.453302
2015-07-22,Copper,castnet_gothic,0.23,3.042084,1.095688,0.975411
2015-07-23,Copper,castnet_gothic,0.23,0.0,1.753301,0.733445
2015-07-24,Copper,castnet_gothic,0.23,4.927657,2.001856,1.097281
2015-07-25,Copper,castnet_gothic,0.23,5.137344,0.830506,1.110443
2015-07-26,Copper,castnet_gothic,0.23,0.162052,1.420414,0.745555
2015-07-27,Copper,castnet_gothic,0.23,0.324635,2.503166,0.745661
2015-07-28,Copper,castnet_gothic,0.23,0.162313,0.50911,0.733797
2015-07-29,Copper,castnet_gothic,0.23,0.0,0.214813,0.69413
2015-07-30,Copper,castnet_gothic,0.23,0.0,1.522927,0.688207
2015-07-31,Copper,castnet_gothic,0.23,0.0,1.164457,0.682632
2015-08-01,Copper,castnet_gothic,0.23,1.412781,1.897411,0.807558
2015-08-02,Copper,castnet_gothic,0.23,3.221792,1.539993,0.923554
2015-08-03,Copper,castnet_gothic,0.23,6.245958,1.466253,1.140911
2015-08-04,Copper,castnet_gothic,0.23,5.661042,2.097627,1.090433
2015-08-05,Copper,castnet_gothic,0.23,2.238177,1.930616,0.848795
2015-08-06,Copper,castnet_gothic,0.23,0.0,1.495798,0.667118
2015-08-07,Copper,castnet_gothic,0.23,3.179844,0.576353,0.905924
2015-08-08,Copper,castnet_gothic,0.23,3.315156,1.0431,0.942908
2015-08-09,Copper,castnet_gothic,0.23,0.0,2.207902,0.679843
2015-08-10,Copper,castnet_gothic,0.23,0.71724,1.713795,0.751972
2015-08-11,Copper,castnet_gothic,0.23,7.013448,0.979018,1.211584
2015-08-12,Copper,castnet_gothic,0.23,6.740386,1.269787,1.23129
2015-08-13,Copper,castnet_gothic,0.23,0.216927,1.37209,0.743925
2015-08-14,Copper,castnet_gothic,0.23,0.0,0.357299,0.711841
2015-08-15,Copper,castnet_gothic,0.23,0.291302,0.179904,0.784381
2015-08-16,Copper,castnet_gothic,0.23,1.180542,1.105193,0.834701
2015-08-17,Copper,castnet_gothic,0.23,5.305719,1.151558,1.137668
2015-08-18,Copper,castnet_gothic,0.23,4.578438,2.068043,1.091876
2015-08-19,Copper,castnet_gothic,0.23,0.0,2.358783,0.731374
2015-08-20,Copper,castnet_gothic,0.23,0.0,1.840266,0.733695
2015-08-21,Copper,castnet_gothic,0.23,0.30599,1.079001,0.763765
2015-08-22,Copper,castnet_gothic,0.23,0.31901,0.627214,0.786961
2015-08-23,Copper,castnet_gothic,0.23,0.0,1.317465,0.73872
2015-08-24,Copper,castnet_gothic,0.23,0.0,0.082425,0.739999
2015-08-25,Copper,castnet_gothic,0.23,1.477073,0.425889,0.888535
2015-08-26,Copper,castnet_gothic,0.23,9.943625,1.710419,1.487569
2015-08-27,Copper,castnet_gothic,0.23,15.536646,1.969442,1.891725
2015-08-28,Copper,castnet_gothic,0.23,7.063657,1.957476,1.281075
2015-08-29,Copper,castnet_gothic,0.23,0.0,1.516051,0.746512
2015-08-30,Copper,castnet_gothic,0.23,1.211229,0.876511,0.848318
2015-08-31,Copper,castnet_gothic,0.23,2.474,1.02567,0.951737
2015-09-01,Copper,castnet_gothic,0.23,2.255479,1.561003,0.929375
2015-09-02,Copper,castnet_gothic,0.23,2.230604,1.953128,0.937195
2015-09-03,Copper,castnet_gothic,0.23,4.484792,1.981647,1.081377
2015-09-04,Copper,castnet_gothic,0.23,10.611115,2.11785,1.520215
2015-09-05,Copper,castnet_gothic,0.23,8.466157,1.740616,1.38242
2015-09-06,Copper,castnet_gothic,0.23,4.206823,1.630991,1.069719
2015-09-07,Copper,castnet_gothic,0.23,2.911188,1.630146,0.984514
2015-09-08,Copper,castnet_gothic,0.23,0.830958,1.657889,0.831553
2015-09-09,Copper,castnet_gothic,0.23,0.0,1.161386,0.774504
2015-09-10,Copper,castnet_gothic,0.23,0.0,1.022805,0.782769
2015-09-11,Copper,castnet_gothic,0.23,0.0,0.644128,0.793891
2015-09-12,Copper,castnet_gothic,0.23,0.0,1.268018,0.813522
2015-09-13,Copper,castnet_gothic,0.23,0.0,1.712706,0.848035
2015-09-14,Copper,castnet_gothic,0.23,5.021657,0.781167,1.275422
2015-09-15,Copper,castnet_gothic,0.23,11.075583,1.216993,1.83559
2015-09-16,Copper,castnet_gothic,0.23,6.770751,0.79183,1.631368
2015-09-17,Copper,castnet_gothic,0.23,0.71101,-0.037954,1.271909
2015-09-18,Copper,castnet_gothic,0.23,0.0,0.965276,1.288354
2015-09-19,Copper,castnet_gothic,0.23,0.0,1.718236,1.359079
2015-09-20,Copper,castnet_gothic,0.23,0.0,1.740355,1.408528
2015-09-21,Copper,castnet_gothic,0.23,0.0,1.156181,1.439135
2015-09-22,Copper,castnet_gothic,0.23,0.0,0.424008,1.455103
2015-09-23,Copper,castnet_gothic,0.23,0.0,-0.320776,1.46127
2015-09-24,Copper,castnet_gothic,0.23,0.0,1.064738,1.462143
2015-09-25,Copper,castnet_gothic,0.23,0.0,0.653352,1.46112
2015-09-26,Copper,castnet_gothic,0.23,0.0,0.538501,1.460152
2015-09-27,Copper,castnet_gothic,0.23,0.0,-0.035873,1.459618
2015-09-28,Copper,castnet_gothic,0.23,0.0,-0.30304,1.458777
2015-09-29,Copper,castnet_gothic,0.23,0.0,-0.223426,1.456416
2015-09-30,Copper,castnet_gothic,0.23,0.0,-0.476367,1.451509
2015-10-01,Copper,castnet_gothic,0.23,0.0,0.746973,1.443491
2015-10-02,Copper,castnet_gothic,0.23,0.660938,0.594489,1.540204
2015-10-03,Copper,castnet_gothic,0.23,0.689063,0.473346,1.475103
2015-10-04,Copper,castnet_gothic,0.23,0.0,0.991322,1.400953
2015-10-05,Copper,castnet_gothic,0.23,3.245938,0.49348,1.632835
2015-10-06,Copper,castnet_gothic,0.23,3.655292,0.679948,1.659828
2015-10-07,Copper,castnet_gothic,0.23,0.282771,0.67764,1.374381
2015-10-08,Copper,castnet_gothic,0.23,0.0,0.713288,1.315413
2015-10-09,Copper,castnet_gothic,0.23,0.0,0.09643,1.291636
2015-10-10,Copper,castnet_gothic,0.23,0.0,0.285135,1.267549
2015-10-11,Copper,castnet_gothic,0.23,0.0,-0.113838,1.243359
2015-10-12,Copper,castnet_gothic,0.23,0.0,0.463739,1.219245
2015-10-13,Copper,castnet_gothic,0.23,0.0,0.425945,1.195325
2015-10-14,Copper,castnet_gothic,0.23,0.0,0.529404,1.171694
2015-10-15,Copper,castnet_gothic,0.23,0.0,0.797932,1.148424
2015-10-16,Copper,castnet_gothic,0.23,0.0,1.048999,1.125557
2015-10-17,Copper,castnet_gothic,0.23,0.256052,1.285986,1.121523
2015-10-18,Copper,castnet_gothic,0.23,2.00399,0.44606,1.234673
2015-10-19,Copper,castnet_gothic,0.23,7.658542,0.906253,1.627413
2015-10-20,Copper,castnet_gothic,0.23,7.462843,0.66991,1.622952
2015-10-21,Copper,castnet_gothic,0.23,2.171188,0.752803,1.179438
2015-10-22,Copper,castnet_gothic,0.23,7.155698,1.081594,1.522073
2015-10-23,Copper,castnet_gothic,0.23,6.914532,2.132933,1.524012
2015-10-24,Copper,castnet_gothic,0.23,0.277156,0.499656,0.98243
2015-10-25,Copper,castnet_gothic,0.23,0.0,0.301288,0.940978
2015-10-26,Copper,castnet_gothic,0.23,0.944406,0.588937,0.991746
2015-10-27,Copper,castnet_gothic,0.23,2.431802,2.562993,0.963196
2015-10-28,Copper,castnet_gothic,0.23,1.721271,1.452441,0.888001
2015-10-29,Copper,castnet_gothic,0.23,1.035698,0.847662,0.980834
2015-10-30,Copper,castnet_gothic,0.23,0.848823,1.281356,0.915723
2015-10-31,Copper,castnet_gothic,0.23,0.0,1.313836,0.839083
2015-11-01,Copper,castnet_gothic,0.23,0.0,0.425051,0.823404
2015-11-02,Copper,castnet_gothic,0.23,0.0,0.334238,0.808285
2015-11-03,Copper,castnet_gothic,0.23,0.625688,0.358961,0.843789
2015-11-04,Copper,castnet_gothic,0.23,8.863605,1.826001,1.202181
2015-11-05,Copper,castnet_gothic,0.23,13.88248,0.805425,0.756472
2015-11-06,Copper,castnet_gothic,0.23,7.798355,0.733166,0.748602
2015-11-07,Copper,castnet_gothic,0.23,2.345875,0.42279,0.74268
2015-11-08,Copper,castnet_gothic,0.23,0.0,0.3715,0.737364
2015-11-09,Copper,castnet_gothic,0.23,0.0,0.336865,0.732421
2015-11-10,Copper,castnet_gothic,0.23,4.298542,0.293592,0.72783
2015-11-11,Copper,castnet_gothic,0.23,4.925511,0.397004,0.723612
2015-11-12,Copper,castnet_gothic,0.23,0.462948,0.479952,0.719788
2015-11-13,Copper,castnet_gothic,0.23,0.0,0.335356,0.716373
2015-11-14,Copper,castnet_gothic,0.23,0.0,0.342576,0.713364
2015-11-15,Copper,castnet_gothic,0.23,3.519615,0.280329,0.710744
2015-11-16,Copper,castnet_gothic,0.23,7.537094,0.460339,0.70848
2015-11-17,Copper,castnet_gothic,0.23,4.607063,0.450667,0.706527
2015-11-18,Copper,castnet_gothic,0.23,2.640792,0.02313,0.70483
2015-11-19,Copper,castnet_gothic,0.23,2.128438,0.118904,0.70333
2015-11-20,Copper,castnet_gothic,0.23,0.943427,0.400677,0.701968
2015-11-21,Copper,castnet_gothic,0.23,0.983573,0.583944,0.700689
2015-11-22,Copper,castnet_gothic,0.23,0.0,0.546943,0.699443
2015-11-23,Copper,castnet_gothic,0.23,0.0,0.091324,0.698187
2015-11-24,Copper,castnet_gothic,0.23,0.0,0.094237,0.722434
2015-11-25,Copper,castnet_gothic,0.23,0.454823,0.019712,0.696999
2015-11-26,Copper,castnet_gothic,0.23,0.474177,0.078093,0.694042
2015-11-27,Copper,castnet_gothic,0.23,0.598271,0.369032,0.761937
2015-11-28,Copper,castnet_gothic,0.23,0.623729,0.273622,0.772525
2015-11-29,Copper,castnet_gothic,0.23,1.146604,0.133984,0.698218
2015-11-30,Copper,castnet_gothic,0.23,2.342,0.065871,0.686981
2015-12-01,Copper,castnet_gothic,0.23,0.20774,0.234058,0.684895
2015-12-02,Copper,castnet_gothic,0.23,0.0,0.326378,0.68268
2015-12-03,Copper,castnet_gothic,0.23,0.0,0.306913,0.680338
2015-12-04,Copper,castnet_gothic,0.23,1.413917,0.036064,0.677875
2015-12-05,Copper,castnet_gothic,0.23,1.917646,0.375807,0.675294
2015-12-06,Copper,castnet_gothic,0.23,0.462437,0.258699,0.672602
